POSITION_X,POSITION_Y,POSITION_T
222.769,622.616,122
222.907,615.23,123
213.759,612.92,124
211.468,608.361,125
206.302,608.019,126
207.291,598.908,127
199.476,600.668,128
194.301,592.416,129
189.82,589.923,130
187.627,583.539,131
184.143,581.716,132
182.09,577.301,133
177.227,571.983,134
180.62,561.925,135
170.169,563.072,136
172.906,552.899,137
164.081,553.654,138
157.037,545.171,139
156.059,539.194,140
153.254,535.237,141
150.848,532.564,142
149.807,525.951,143
144.104,520.361,144
140.65,517.64,145
143.498,509.736,146
139.788,507.377,147
136.004,503.689,148
131.445,493.335,149
134.632,484.652,150
127.278,483.71,151
130.73,474.47,152
124.446,471.032,153
121.978,462.366,154
118.772,459.188,155
124.942,450.394,156
114.557,450.89,157
121.275,441.531,158
117.203,432.819,159
110.174,430.996,160
110.411,425.316,161
109.63,419.554,162
105.769,417.344,163
104.066,407.458,164
102.011,406.308,165
102.297,397.335,166
110.194,389.877,167
105.067,387.163,168
102.243,378.054,169
107.505,372.116,170
103.268,368.586,171
103.738,364.773,172
103.734,362.058,173
102.648,349.269,174
96.777,344.899,175
100.165,338.642,176
98.505,333.535,177
99.648,328.118,178
99.298,318.47,179
107.028,312.159,180
100.752,307.354,181
97.975,308.813,182
103.502,296.863,183
106.821,287.057,184
113.747,281.676,185
113.917,279.101,186
106.797,273.853,187
115.007,268.04,188
118.772,256.641,189
117.041,250.976,190
118.45,246.582,191
126.388,242.534,192
121.399,236.39,193
127.704,228.052,194
133.669,223.368,195
138.144,220.552,196
134.508,214.248,197
140.328,211.913,198
140.881,201.801,199
151.893,199.012,200
148.352,193.362,201
157.718,190.714,202
155.457,185.79,203
168.158,179.305,204
163.396,172.539,205
171.509,171.284,206
174.849,167.158,207
178.259,163.116,208
185.864,158.096,209
192.411,156.56,210
194.29,151.918,211
199.401,149.793,212
204.752,148.571,213
210.803,139.966,214
215.69,134.552,215
220.065,131.723,216
226.635,130.273,217
229.201,125.381,218
239.174,120.032,219
247.055,120.128,220
252.153,117.658,221
256.162,113.37,222
263.835,114.314,223
273.544,110.201,224
278.824,105.998,225
283.6,107.507,226
291.817,106.113,227
294.591,103.387,228
303.039,101.53,229
310.182,106.476,230
315.011,100.965,231
320.616,103.54,232
325.596,105.649,233
334.712,105.545,234
339.965,99.972,235
344.302,103.514,236
351.326,102.789,237
355.21,101.417,238
366.622,105.378,239
370.238,108.798,240
376.345,110.581,241
381.003,109.439,242
385.585,114.371,243
393.883,117.383,244
400.247,115.877,245
403.336,119.966,246
407.873,122.228,247
413.169,121.491,248
422.117,125.711,249
425.729,132.173,250
432.662,131.156,251
435.141,135.655,252
440.51,137.422,253
448.689,142.651,254
453.047,143.641,255
454.816,149.698,256
460.885,149.438,257
462.285,153.673,258
469.548,159.047,259
473.406,162.853,260
476.325,164.458,261
478.892,169.752,262
484.31,170.828,263
490.071,179.111,264
490.72,183.812,265
494.072,186.62,266
496.32,190.045,267
498.877,195.21,268
503.204,202.465,269
507.894,204.954,270
508.673,209.642,271
513.784,214.252,272
515.052,217.084,273
519.475,225.533,274
519.342,230.65,275
523.086,234.362,276
521.922,240.383,277
524.623,244.779,278
525.909,253.046,279
527.44,256.013,280
527.554,262.395,281
529.797,265.585,282
528.646,271.678,283
530.547,278.387,284
532.003,283.782,285
531.048,288.009,286
530.497,292.864,287
531.289,296.267,288
532.4,304.892,289
530.836,309.532,290
532.157,314.541,291
530.609,318.309,292
530.304,321.613,293
528.71,330.943,294
529.832,335.484,295
526.996,340.256,296
528.208,344.712,297
527.75,348.144,298
526.797,355.246,299
525.597,360.155,300
527.555,364.281,301
524.504,369.319,302
526.039,373.82,303
524.119,380.76,304
521.621,385.676,305
519.864,390.774,306
521.259,394.285,307
518.431,400.153,308
514.132,408.089,309
515.587,412.687,310
513.062,415.89,311
511.466,420.511,312
511.353,423.704,313
509.373,431.09,314
504.938,435.608,315
504.277,440.627,316
502.977,443.243,317
499.928,446.822,318
496.153,454.836,319
496.655,457.895,320
492.631,461.204,321
491.348,465.493,322
489.102,468.428,323
486.07,474.505,324
482.223,478.486,325
482.451,481.779,326
478.295,484.318,327
477.188,488.707,328
471.621,494.262,329
469.175,497.244,330
466.26,500.828,331
465.94,503.522,332
460.406,507.132,333
454.974,513.352,334
454.312,518.448,335
450.163,519.742,336
448.548,523.321,337
446.087,525.347,338
440.95,531.501,339
436.417,534.061,340
434.491,537.156,341
430.729,539.611,342
427.832,541.901,343
421.62,547.54,344
420.612,550.325,345
412.397,550.223,346
410.482,557.051,347
408.545,559.168,348
402.597,565.361,349
394.89,565.726,350
395.03,571.028,351
390.849,571.787,352
388.652,575.492,353
381.771,580.226,354
379.874,583.48,355
370.626,582.642,356
370.84,588.976,357
366.416,591.23,358
360.311,596.919,359
351.809,598.658,360
353.74,602.876,361
344.859,602.816,362
344.925,609.319,363
336.545,613.578,364
334.694,615.886,365
329.745,618.016,366
328.299,622.271,367
324.025,623.222,368
317.561,630.911,369
312.968,634.347,370
312.011,637.047,371
307.476,638.602,372
307.271,643.147,373
297.227,649.307,374
294.472,651.09,375
289.629,653.459,376
289.287,656.851,377
283.095,658.271,378
276.777,662.902,379
274.236,665.876,380
269.74,666.928,381
264.066,669.781,382
263.465,672.852,383
255.607,679.165,384
248.337,677.512,385
247.852,683.118,386
243.295,683.864,387
240.11,686.288,388
233.846,691.145,389
232.519,695.164,390
227.937,695.896,391
225.993,700.015,392
221.508,701.636,393
216.782,707.121,394
212.43,708.832,395
211.017,712.087,396
205.748,714.106,397
205.926,718.179,398
196.945,724.334,399
196.046,727.179,400
190.842,729.979,401
188.897,733.15,402
184.339,734.477,403
179.57,740.487,404
174.887,743.83,405
175.111,747.064,406
169.363,748.769,407
169.176,753.235,408
160.911,755.866,409
158.611,758.96,410
152.823,760.763,411
152.197,765,412
147.419,767.113,413
142.927,772.896,414
137.814,774.41,415
136.767,777.999,416
128.945,778.879,417
127.644,783.538,418
117.061,789.544,419
117.605,793.705,420
110.605,796.058,421
107.823,799.582,422
106.889,803.804,423
99.122,810.282,424
95.84,812.223,425
92.999,815.016,426
91.213,817.485,427
85.8,820.066,428
79.642,825.171,429
76.457,828.883,430
74.681,830.944,431
70.815,833.59,432
69.857,836.775,433
66.773,843.522,434
60.932,846.841,435
57.493,850.907,436
55.553,853.373,437
52.484,855.444,438
46.187,863.098,439
44.033,867.24,440
39.091,868.492,441
36.506,872.335,442
35.494,875.121,443
28.761,883.05,444
22.534,885.941,445
22.551,889.377,446
16.195,891.175,447
15.807,895.626,448
6.588,901.794,449
2.042,905.533,450
0,909,451
0,910,452
0,909,453
